Order_ID,Activity,Timestamp,Customer_Name,Order_Source,Region,Order_Value,Items_Count,Discount
CASE_143,Dostawa,2024-04-02 07:56:54.799532400,Klient_93,Sklep,Południe,155.08,5,0.0
CASE_144,Złożenie zamówienia,2024-01-06 07:37:00,Klient_124,Sklep,Północ,50.6,2,0.0
CASE_144,Płatność,2024-01-06 23:09:21.390874799,Klient_124,Sklep,Północ,50.6,2,0.0
CASE_144,Wysyłka,2024-01-08 01:59:21.718646400,Klient_124,Sklep,Północ,50.6,2,0.0
CASE_144,Dostawa,2024-01-09 13:12:44.208204,Klient_124,Sklep,Północ,50.6,2,0.0
CASE_144,Ocena,2024-01-10 17:48:41.626312800,Klient_124,Sklep,Północ,50.6,2,0.0
CASE_145,Złożenie zamówienia,2024-01-11 10:14:00,Klient_132,Online,Północ,162.79,2,13.84
CASE_145,Weryfikacja,2024-01-11 11:09:46.553754,Klient_132,Online,Północ,162.79,2,13.84
CASE_145,Płatność,2024-01-11 15:05:46.493604,Klient_132,Online,Północ,162.79,2,13.84
CASE_145,Wysyłka,2024-01-11 18:55:52.720476,Klient_132,Online,Północ,162.79,2,13.84
CASE_145,Dostawa,2024-01-12 14:38:52.108671600,Klient_132,Online,Północ,162.79,2,13.84
CASE_145,Ocena,2024-01-12 17:32:33.361837200,Klient_132,Online,Północ,162.79,2,13.84
CASE_146,Złożenie zamówienia,2024-04-28 15:04:00,Klient_68,Online,Zachód,79.45,2,12.64
CASE_146,Płatność,2024-04-28 17:22:36.400219200,Klient_68,Online,Zachód,79.45,2,12.64
CASE_146,Wysyłka,2024-04-28 20:35:40.577159999,Klient_68,Online,Zachód,79.45,2,12.64
CASE_146,Dostawa,2024-04-29 00:00:24.363078,Klient_68,Online,Zachód,79.45,2,12.64
CASE_146,Ocena,2024-04-29 04:22:45.411472800,Klient_68,Online,Zachód,79.45,2,12.64
CASE_147,Złożenie zamówienia,2024-01-26 06:16:00,Klient_141,Online,Północ,32.94,4,0.0
CASE_147,Płatność,2024-01-27 00:02:00.756591600,Klient_141,Online,Północ,32.94,4,0.0
CASE_147,Wysyłka,2024-01-29 01:48:27.995082,Klient_141,Online,Północ,32.94,4,0.0
CASE_147,Dostawa,2024-01-30 21:06:27.893317200,Klient_141,Online,Północ,32.94,4,0.0
CASE_147,Ocena,2024-01-31 03:24:30.236470800,Klient_141,Online,Północ,32.94,4,0.0
CASE_148,Złożenie zamówienia,2024-02-24 07:52:00,Klient_3,Telefon,Północ,120.14,3,0.0
CASE_148,Płatność,2024-02-24 09:11:26.481943200,Klient_3,Telefon,Północ,120.14,3,0.0
CASE_148,Wysyłka,2024-02-25 03:10:34.899588,Klient_3,Telefon,Północ,120.14,3,0.0
CASE_148,Dostawa,2024-02-25 06:46:00.748116,Klient_3,Telefon,Północ,120.14,3,0.0
CASE_148,Ocena,2024-02-25 17:21:45.679686,Klient_3,Telefon,Północ,120.14,3,0.0
CASE_149,Złożenie zamówienia,2024-02-10 16:38:00,Klient_2,Online,Południe,147.67,3,12.14
CASE_149,Płatność,2024-02-10 20:11:06.503227200,Klient_2,Online,Południe,147.67,3,12.14
CASE_149,Wysyłka,2024-02-11 09:14:04.948988399,Klient_2,Online,Południe,147.67,3,12.14
CASE_149,Dostawa,2024-02-11 19:17:18.499201200,Klient_2,Online,Południe,147.67,3,12.14
CASE_149,Ocena,2024-02-12 01:24:10.071073200,Klient_2,Online,Południe,147.67,3,12.14
CASE_15,Złożenie zamówienia,2024-03-30 15:17:00,Klient_133,Sklep,Północ,101.73,6,15.5
CASE_15,Płatność,2024-03-30 18:18:59.590459200,Klient_133,Sklep,Północ,101.73,6,15.5
CASE_15,Wysyłka,2024-03-31 10:20:24.381720,Klient_133,Sklep,Północ,101.73,6,15.5
CASE_15,Dostawa,2024-04-01 06:19:19.860014400,Klient_133,Sklep,Północ,101.73,6,15.5
CASE_15,Ocena,2024-04-01 13:07:03.037171200,Klient_133,Sklep,Północ,101.73,6,15.5
CASE_150,Złożenie zamówienia,2024-04-23 12:04:00,Klient_179,Online,Północ,51.63,3,0.0
CASE_150,Płatność,2024-04-23 12:30:56.552856,Klient_179,Online,Północ,51.63,3,0.0
CASE_150,Wysyłka,2024-04-23 16:46:44.641764,Klient_179,Online,Północ,51.63,3,0.0
CASE_150,Dostawa,2024-04-23 19:55:21.064334400,Klient_179,Online,Północ,51.63,3,0.0
CASE_150,Ocena,2024-04-23 21:06:42.068515200,Klient_179,Online,Północ,51.63,3,0.0
CASE_151,Złożenie zamówienia,2024-01-08 17:08:00,Klient_42,Online,Wschód,136.96,7,0.0
CASE_151,Płatność,2024-01-09 00:20:39.793190400,Klient_42,Online,Wschód,136.96,7,0.0
CASE_151,Wysyłka,2024-01-10 17:23:48.032553600,Klient_42,Online,Wschód,136.96,7,0.0
CASE_151,Dostawa,2024-01-11 15:34:09.980998800,Klient_42,Online,Wschód,136.96,7,0.0
CASE_151,Zwrot,2024-01-12 15:40:55.932241199,Klient_42,Online,Wschód,136.96,7,0.0
CASE_152,Złożenie zamówienia,2024-01-15 13:53:00,Klient_121,Online,Wschód,86.46,3,8.41
CASE_152,Płatność,2024-01-15 16:23:21.981841200,Klient_121,Online,Wschód,86.46,3,8.41
CASE_152,Wysyłka,2024-01-16 01:38:53.570851200,Klient_121,Online,Wschód,86.46,3,8.41
CASE_152,Dostawa,2024-01-17 01:37:50.240601600,Klient_121,Online,Wschód,86.46,3,8.41
CASE_152,Ocena,2024-01-17 13:01:56.973703199,Klient_121,Online,Wschód,86.46,3,8.41
CASE_153,Złożenie zamówienia,2024-04-11 17:40:00,Klient_127,Online,Północ,192.71,2,11.87
CASE_153,Płatność,2024-04-12 05:15:48.824214,Klient_127,Online,Północ,192.71,2,11.87
CASE_153,Wysyłka,2024-04-15 07:48:17.435029200,Klient_127,Online,Północ,192.71,2,11.87
CASE_153,Dostawa,2024-04-17 14:57:17.628586800,Klient_127,Online,Północ,192.71,2,11.87
CASE_153,Zwrot,2024-04-19 04:47:14.820621600,Klient_127,Online,Północ,192.71,2,11.87
CASE_153,Ocena,2024-04-19 14:18:15.035636400,Klient_127,Online,Północ,192.71,2,11.87
CASE_154,Złożenie zamówienia,2024-01-25 20:12:00,Klient_91,Online,Zachód,74.51,3,0.0
CASE_154,Płatność,2024-01-26 00:34:02.261823600,Klient_91,Online,Zachód,74.51,3,0.0
CASE_154,Wysyłka,2024-01-26 12:18:05.286034800,Klient_91,Online,Zachód,74.51,3,0.0
CASE_154,Dostawa,2024-01-26 23:16:59.138421600,Klient_91,Online,Zachód,74.51,3,0.0
CASE_154,Ocena,2024-01-27 09:36:03.643761600,Klient_91,Online,Zachód,74.51,3,0.0
CASE_155,Złożenie zamówienia,2024-02-13 16:44:00,Klient_28,Telefon,Zachód,66.53,4,0.0
CASE_155,Płatność,2024-02-14 07:04:13.135218,Klient_28,Telefon,Zachód,66.53,4,0.0
CASE_155,Wysyłka,2024-02-15 10:35:06.295863600,Klient_28,Telefon,Zachód,66.53,4,0.0
CASE_155,Dostawa,2024-02-17 04:29:02.925648,Klient_28,Telefon,Zachód,66.53,4,0.0
CASE_155,Ocena,2024-02-18 04:26:37.629543600,Klient_28,Telefon,Zachód,66.53,4,0.0
CASE_156,Złożenie zamówienia,2024-02-02 18:52:00,Klient_71,Online,Północ,319.74,5,3.2
CASE_156,Płatność,2024-02-03 09:35:24.994902,Klient_71,Online,Północ,319.74,5,3.2
CASE_156,Wysyłka,2024-02-03 19:57:33.254278800,Klient_71,Online,Północ,319.74,5,3.2
CASE_156,Dostawa,2024-02-07 02:08:43.389098400,Klient_71,Online,Północ,319.74,5,3.2
CASE_157,Złożenie zamówienia,2024-04-01 18:30:00,Klient_90,Online,Północ,41.94,3,0.0
CASE_157,Płatność,2024-04-01 23:54:39.894422400,Klient_90,Online,Północ,41.94,3,0.0
CASE_157,Wysyłka,2024-04-02 07:10:36.427234800,Klient_90,Online,Północ,41.94,3,0.0
CASE_157,Dostawa,2024-04-02 21:55:53.964231600,Klient_90,Online,Północ,41.94,3,0.0
CASE_157,Ocena,2024-04-03 00:29:42.134888400,Klient_90,Online,Północ,41.94,3,0.0
CASE_158,Złożenie zamówienia,2024-02-21 17:42:00,Klient_194,Sklep,Wschód,46.59,2,19.46
CASE_158,Weryfikacja,2024-02-21 17:56:16.820556,Klient_194,Sklep,Wschód,46.59,2,19.46
CASE_158,Płatność,2024-02-21 20:01:32.165734800,Klient_194,Sklep,Wschód,46.59,2,19.46
CASE_158,Wysyłka,2024-02-21 22:55:31.942606800,Klient_194,Sklep,Wschód,46.59,2,19.46
CASE_158,Dostawa,2024-02-22 04:46:15.903843600,Klient_194,Sklep,Wschód,46.59,2,19.46
CASE_158,Ocena,2024-02-22 11:00:27.616413600,Klient_194,Sklep,Wschód,46.59,2,19.46
CASE_159,Złożenie zamówienia,2024-04-17 10:28:00,Klient_65,Telefon,Południe,113.38,4,0.0
CASE_159,Płatność,2024-04-17 23:43:27.144759600,Klient_65,Telefon,Południe,113.38,4,0.0
CASE_159,Wysyłka,2024-04-19 02:37:02.574104400,Klient_65,Telefon,Południe,113.38,4,0.0
CASE_159,Dostawa,2024-04-20 03:52:29.778004800,Klient_65,Telefon,Południe,113.38,4,0.0
CASE_159,Ocena,2024-04-21 05:34:41.173333200,Klient_65,Telefon,Południe,113.38,4,0.0
CASE_16,Złożenie zamówienia,2024-04-17 11:45:00,Klient_183,Telefon,Południe,97.69,2,0.0
CASE_16,Płatność,2024-04-17 11:51:03.212953200,Klient_183,Telefon,Południe,97.69,2,0.0
CASE_16,Wysyłka,2024-04-17 12:26:13.423898400,Klient_183,Telefon,Południe,97.69,2,0.0
CASE_16,Dostawa,2024-04-17 12:54:25.309720800,Klient_183,Telefon,Południe,97.69,2,0.0
CASE_16,Ocena,2024-04-17 13:35:43.688252400,Klient_183,Telefon,Południe,97.69,2,0.0
CASE_160,Złożenie zamówienia,2024-04-27 11:19:00,Klient_195,Sklep,Wschód,125.01,2,18.37
CASE_160,Weryfikacja,2024-04-27 23:51:13.336029599,Klient_195,Sklep,Wschód,125.01,2,18.37
CASE_160,Płatność,2024-04-27 23:55:28.812905999,Klient_195,Sklep,Wschód,125.01,2,18.37
CASE_160,Wysyłka,2024-04-30 09:52:29.129479200,Klient_195,Sklep,Wschód,125.01,2,18.37
CASE_160,Dostawa,2024-05-02 05:37:53.874655200,Klient_195,Sklep,Wschód,125.01,2,18.37
CASE_160,Ocena,2024-05-03 06:35:56.182224,Klient_195,Sklep,Wschód,125.01,2,18.37
CASE_161,Złożenie zamówienia,2024-02-29 15:42:00,Klient_10,Online,Zachód,73.87,8,22.48
CASE_161,Weryfikacja,2024-02-29 15:48:39.876343200,Klient_10,Online,Zachód,73.87,8,22.48
CASE_161,Płatność,2024-02-29 15:49:37.066332,Klient_10,Online,Zachód,73.87,8,22.48
CASE_161,Wysyłka,2024-02-29 16:09:40.046338800,Klient_10,Online,Zachód,73.87,8,22.48
CASE_161,Dostawa,2024-02-29 16:56:49.701724800,Klient_10,Online,Zachód,73.87,8,22.48
CASE_161,Ocena,2024-02-29 17:04:13.374537600,Klient_10,Online,Zachód,73.87,8,22.48
CASE_162,Złożenie zamówienia,2024-04-25 11:50:00,Klient_167,Online,Zachód,213.14,5,5.12
CASE_162,Weryfikacja,2024-04-25 11:55:12.058677600,Klient_167,Online,Zachód,213.14,5,5.12
CASE_162,Płatność,2024-04-25 12:19:18.081373200,Klient_167,Online,Zachód,213.14,5,5.12
CASE_162,Wysyłka,2024-04-25 14:59:36.569350800,Klient_167,Online,Zachód,213.14,5,5.12
CASE_162,Dostawa,2024-04-25 19:12:09.568596,Klient_167,Online,Zachód,213.14,5,5.12
CASE_162,Ocena,2024-04-25 19:58:59.683506,Klient_167,Online,Zachód,213.14,5,5.12
CASE_163,Złożenie zamówienia,2024-02-18 17:25:00,Klient_60,Online,Południe,70.12,2,1.13
CASE_163,Płatność,2024-02-18 19:59:13.805554800,Klient_60,Online,Południe,70.12,2,1.13
CASE_163,Wysyłka,2024-02-18 21:09:09.641511600,Klient_60,Online,Południe,70.12,2,1.13
CASE_163,Dostawa,2024-02-19 03:11:16.529217600,Klient_60,Online,Południe,70.12,2,1.13
CASE_163,Ocena,2024-02-19 06:26:57.233658,Klient_60,Online,Południe,70.12,2,1.13
CASE_164,Złożenie zamówienia,2024-01-07 15:37:00,Klient_87,Online,Południe,40.36,3,17.02
CASE_164,Płatność,2024-01-08 19:01:03.010392,Klient_87,Online,Południe,40.36,3,17.02
CASE_164,Wysyłka,2024-01-10 01:08:24.459704400,Klient_87,Online,Południe,40.36,3,17.02
CASE_164,Dostawa,2024-01-14 12:45:52.610002799,Klient_87,Online,Południe,40.36,3,17.02
CASE_164,Zwrot,2024-01-15 18:49:51.786039600,Klient_87,Online,Południe,40.36,3,17.02
CASE_165,Złożenie zamówienia,2024-02-04 12:32:00,Klient_26,Sklep,Wschód,24.56,2,13.55
CASE_165,Płatność,2024-02-05 05:36:11.540262,Klient_26,Sklep,Wschód,24.56,2,13.55
CASE_165,Wysyłka,2024-02-06 14:43:20.105714400,Klient_26,Sklep,Wschód,24.56,2,13.55
CASE_165,Dostawa,2024-02-07 15:11:54.355359600,Klient_26,Sklep,Wschód,24.56,2,13.55
CASE_165,Reklamacja,2024-02-08 23:08:29.635974,Klient_26,Sklep,Wschód,24.56,2,13.55
CASE_165,Ocena,2024-02-09 03:57:29.620970400,Klient_26,Sklep,Wschód,24.56,2,13.55
CASE_166,Złożenie zamówienia,2024-03-02 12:33:00,Klient_85,Telefon,Zachód,28.43,2,0.0
CASE_166,Płatność,2024-03-02 20:36:53.245242,Klient_85,Telefon,Zachód,28.43,2,0.0
CASE_166,Wysyłka,2024-03-03 16:21:54.474037200,Klient_85,Telefon,Zachód,28.43,2,0.0
CASE_166,Dostawa,2024-03-04 06:19:37.437214800,Klient_85,Telefon,Zachód,28.43,2,0.0
CASE_166,Ocena,2024-03-04 11:31:14.733458400,Klient_85,Telefon,Zachód,28.43,2,0.0
CASE_167,Złożenie zamówienia,2024-04-12 08:19:00,Klient_48,Online,Południe,103.87,4,7.84
CASE_167,Weryfikacja,2024-04-12 10:15:12.021180,Klient_48,Online,Południe,103.87,4,7.84
CASE_167,Płatność,2024-04-12 14:24:32.611563600,Klient_48,Online,Południe,103.87,4,7.84
CASE_167,Wysyłka,2024-04-12 23:46:20.833624800,Klient_48,Online,Południe,103.87,4,7.84
CASE_167,Dostawa,2024-04-13 04:44:19.870932,Klient_48,Online,Południe,103.87,4,7.84
CASE_167,Ocena,2024-04-13 14:52:10.788170399,Klient_48,Online,Południe,103.87,4,7.84
CASE_168,Złożenie zamówienia,2024-04-01 11:27:00,Klient_77,Sklep,Wschód,109.68,3,0.0
CASE_168,Płatność,2024-04-01 16:30:06.245737200,Klient_77,Sklep,Wschód,109.68,3,0.0
CASE_168,Wysyłka,2024-04-01 23:44:01.086057600,Klient_77,Sklep,Wschód,109.68,3,0.0
CASE_168,Dostawa,2024-04-02 09:45:07.433978399,Klient_77,Sklep,Wschód,109.68,3,0.0
CASE_168,Ocena,2024-04-03 00:19:09.866438400,Klient_77,Sklep,Wschód,109.68,3,0.0
CASE_169,Złożenie zamówienia,2024-02-05 21:25:00,Klient_21,Online,Wschód,413.77,2,21.48
CASE_169,Płatność,2024-02-06 00:03:54.213637200,Klient_21,Online,Wschód,413.77,2,21.48
CASE_169,Wysyłka,2024-02-06 08:39:54.047990400,Klient_21,Online,Wschód,413.77,2,21.48
CASE_169,Dostawa,2024-02-07 03:37:10.126584,Klient_21,Online,Wschód,413.77,2,21.48
CASE_169,Ocena,2024-02-07 18:51:19.615938,Klient_21,Online,Wschód,413.77,2,21.48
CASE_17,Złożenie zamówienia,2024-04-08 14:21:00,Klient_141,Online,Wschód,327.64,4,4.65
CASE_17,Płatność,2024-04-08 15:56:16.571763600,Klient_141,Online,Wschód,327.64,4,4.65
CASE_17,Wysyłka,2024-04-08 20:57:14.497927200,Klient_141,Online,Wschód,327.64,4,4.65
CASE_17,Dostawa,2024-04-09 09:47:30.700579200,Klient_141,Online,Wschód,327.64,4,4.65
CASE_170,Złożenie zamówienia,2024-03-10 14:02:00,Klient_171,Sklep,Południe,101.3,4,15.17
CASE_170,Płatność,2024-03-10 20:42:41.134753200,Klient_171,Sklep,Południe,101.3,4,15.17
CASE_170,Wysyłka,2024-03-13 02:24:59.929622400,Klient_171,Sklep,Południe,101.3,4,15.17
CASE_170,Dostawa,2024-03-18 05:43:12.050354400,Klient_171,Sklep,Południe,101.3,4,15.17
CASE_170,Ocena,2024-03-18 19:44:22.532824800,Klient_171,Sklep,Południe,101.3,4,15.17
CASE_171,Złożenie zamówienia,2024-03-26 21:48:00,Klient_171,Online,Północ,66.84,3,0.0
CASE_171,Płatność,2024-03-27 17:15:45.025038,Klient_171,Online,Północ,66.84,3,0.0
CASE_171,Wysyłka,2024-03-29 23:03:12.380007600,Klient_171,Online,Północ,66.84,3,0.0
CASE_171,Dostawa,2024-03-31 12:42:07.842862800,Klient_171,Online,Północ,66.84,3,0.0
CASE_171,Ocena,2024-04-02 13:58:37.161940800,Klient_171,Online,Północ,66.84,3,0.0
CASE_172,Złożenie zamówienia,2024-03-07 13:38:00,Klient_122,Telefon,Zachód,95.21,4,12.69
CASE_172,Płatność,2024-03-08 10:48:12.984286800,Klient_122,Telefon,Zachód,95.21,4,12.69
CASE_172,Wysyłka,2024-03-10 11:06:26.515430400,Klient_122,Telefon,Zachód,95.21,4,12.69
CASE_172,Dostawa,2024-03-13 01:14:42.063789600,Klient_122,Telefon,Zachód,95.21,4,12.69
CASE_172,Ocena,2024-03-15 09:08:18.264571199,Klient_122,Telefon,Zachód,95.21,4,12.69
CASE_173,Złożenie zamówienia,2024-02-09 15:55:00,Klient_157,Online,Wschód,286.66,2,0.0
CASE_173,Płatność,2024-02-09 20:02:23.192428800,Klient_157,Online,Wschód,286.66,2,0.0
CASE_173,Wysyłka,2024-02-10 02:40:30.380983200,Klient_157,Online,Wschód,286.66,2,0.0
CASE_173,Dostawa,2024-02-10 14:24:29.993110800,Klient_157,Online,Wschód,286.66,2,0.0
CASE_174,Złożenie zamówienia,2024-03-29 20:07:00,Klient_177,Sklep,Południe,45.87,3,0.0
CASE_174,Płatność,2024-03-30 18:02:39.524509200,Klient_177,Sklep,Południe,45.87,3,0.0
CASE_174,Wysyłka,2024-03-31 15:07:33.415524,Klient_177,Sklep,Południe,45.87,3,0.0
CASE_174,Dostawa,2024-04-02 11:46:58.710780,Klient_177,Sklep,Południe,45.87,3,0.0
CASE_174,Ocena,2024-04-03 18:53:53.164884,Klient_177,Sklep,Południe,45.87,3,0.0
CASE_175,Złożenie zamówienia,2024-03-08 13:31:00,Klient_74,Online,Północ,28.55,4,21.55
CASE_175,Płatność,2024-03-08 23:46:11.953591199,Klient_74,Online,Północ,28.55,4,21.55
CASE_175,Wysyłka,2024-03-09 20:59:54.309925200,Klient_74,Online,Północ,28.55,4,21.55
CASE_175,Dostawa,2024-03-12 04:23:45.430035600,Klient_74,Online,Północ,28.55,4,21.55
CASE_175,Ocena,2024-03-12 13:08:52.973166,Klient_74,Online,Północ,28.55,4,21.55
CASE_176,Złożenie zamówienia,2024-03-23 11:29:00,Klient_150,Online,Północ,151.13,2,8.63
CASE_176,Płatność,2024-03-23 18:42:14.937852,Klient_150,Online,Północ,151.13,2,8.63
CASE_176,Wysyłka,2024-03-24 09:13:13.486189200,Klient_150,Online,Północ,151.13,2,8.63
CASE_176,Dostawa,2024-03-25 05:28:49.717734,Klient_150,Online,Północ,151.13,2,8.63
CASE_177,Złożenie zamówienia,2024-03-27 19:09:00,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_177,Weryfikacja,2024-03-27 20:49:11.041626,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_177,Płatność,2024-03-28 00:17:24.332344800,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_177,Wysyłka,2024-03-28 19:18:45.552175200,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_177,Dostawa,2024-03-29 03:59:50.781087600,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_177,Zwrot,2024-03-29 16:11:18.773073600,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_177,Ocena,2024-03-29 18:43:04.899064799,Klient_19,Sklep,Południe,142.93,1,6.61
CASE_178,Złożenie zamówienia,2024-01-29 20:14:00,Klient_88,Sklep,Północ,64.18,1,0.0
CASE_178,Płatność,2024-01-29 23:35:14.430722400,Klient_88,Sklep,Północ,64.18,1,0.0
CASE_178,Wysyłka,2024-01-30 04:05:18.555948,Klient_88,Sklep,Północ,64.18,1,0.0
CASE_178,Dostawa,2024-01-30 11:54:54.752732400,Klient_88,Sklep,Północ,64.18,1,0.0
CASE_178,Ocena,2024-01-30 20:38:08.923838400,Klient_88,Sklep,Północ,64.18,1,0.0
CASE_179,Złożenie zamówienia,2024-04-14 11:24:00,Klient_43,Sklep,Południe,130.28,4,1.28
CASE_179,Płatność,2024-04-14 19:14:31.744676400,Klient_43,Sklep,Południe,130.28,4,1.28
CASE_179,Wysyłka,2024-04-15 14:42:28.920715200,Klient_43,Sklep,Południe,130.28,4,1.28
CASE_179,Dostawa,2024-04-16 12:58:55.265192399,Klient_43,Sklep,Południe,130.28,4,1.28
CASE_179,Ocena,2024-04-16 17:22:40.049734800,Klient_43,Sklep,Południe,130.28,4,1.28
CASE_18,Złożenie zamówienia,2024-02-17 16:00:00,Klient_187,Online,Zachód,172.71,6,5.54
CASE_18,Weryfikacja,2024-02-17 16:25:07.767512400,Klient_187,Online,Zachód,172.71,6,5.54
CASE_18,Płatność,2024-02-17 17:02:16.707933600,Klient_187,Online,Zachód,172.71,6,5.54
CASE_18,Wysyłka,2024-02-17 21:30:26.316334799,Klient_187,Online,Zachód,172.71,6,5.54
CASE_18,Dostawa,2024-02-18 02:19:20.483522400,Klient_187,Online,Zachód,172.71,6,5.54
CASE_18,Ocena,2024-02-18 08:34:25.416991199,Klient_187,Online,Zachód,172.71,6,5.54
CASE_180,Złożenie zamówienia,2024-04-28 06:29:00,Klient_121,Online,Zachód,47.92,1,1.45
CASE_180,Płatność,2024-04-29 03:05:47.865574800,Klient_121,Online,Zachód,47.92,1,1.45
CASE_180,Wysyłka,2024-04-30 08:56:13.337974800,Klient_121,Online,Zachód,47.92,1,1.45
CASE_180,Dostawa,2024-05-01 15:24:21.786474,Klient_121,Online,Zachód,47.92,1,1.45
CASE_180,Ocena,2024-05-03 13:54:09.898651200,Klient_121,Online,Zachód,47.92,1,1.45
CASE_181,Złożenie zamówienia,2024-04-26 19:35:00,Klient_173,Telefon,Zachód,270.65,3,9.84
CASE_181,Płatność,2024-04-27 01:34:57.375456,Klient_173,Telefon,Zachód,270.65,3,9.84
CASE_181,Wysyłka,2024-04-27 04:46:55.177137600,Klient_173,Telefon,Zachód,270.65,3,9.84
CASE_181,Dostawa,2024-04-28 06:57:13.479196800,Klient_173,Telefon,Zachód,270.65,3,9.84
CASE_181,Ocena,2024-04-28 11:27:59.262834,Klient_173,Telefon,Zachód,270.65,3,9.84
CASE_182,Złożenie zamówienia,2024-02-14 16:44:00,Klient_133,Online,Północ,81.12,1,0.0
CASE_182,Płatność,2024-02-14 19:26:46.163606400,Klient_133,Online,Północ,81.12,1,0.0
CASE_182,Weryfikacja,2024-02-14 19:30:42.220268400,Klient_133,Online,Północ,81.12,1,0.0
CASE_182,Wysyłka,2024-02-15 08:02:02.292807600,Klient_133,Online,Północ,81.12,1,0.0
CASE_182,Dostawa,2024-02-15 22:20:41.520690,Klient_133,Online,Północ,81.12,1,0.0
CASE_182,Ocena,2024-02-16 07:01:32.465799600,Klient_133,Online,Północ,81.12,1,0.0
CASE_183,Złożenie zamówienia,2024-01-17 16:27:00,Klient_128,Sklep,Wschód,23.19,1,5.21
CASE_183,Płatność,2024-01-17 18:50:40.541823600,Klient_128,Sklep,Wschód,23.19,1,5.21
CASE_183,Wysyłka,2024-01-18 06:18:41.824548,Klient_128,Sklep,Wschód,23.19,1,5.21
CASE_183,Dostawa,2024-01-18 12:46:40.905418800,Klient_128,Sklep,Wschód,23.19,1,5.21
CASE_183,Ocena,2024-01-19 01:57:52.211422800,Klient_128,Sklep,Wschód,23.19,1,5.21
CASE_184,Złożenie zamówienia,2024-02-28 17:33:00,Klient_141,Sklep,Północ,150.15,3,7.84
CASE_184,Płatność,2024-02-28 21:42:19.392141600,Klient_141,Sklep,Północ,150.15,3,7.84
CASE_184,Wysyłka,2024-02-29 04:16:41.437236,Klient_141,Sklep,Północ,150.15,3,7.84
CASE_184,Dostawa,2024-03-01 05:29:49.428409200,Klient_141,Sklep,Północ,150.15,3,7.84
CASE_184,Ocena,2024-03-01 14:54:30.049531200,Klient_141,Sklep,Północ,150.15,3,7.84
CASE_185,Złożenie zamówienia,2024-01-06 21:00:00,Klient_32,Online,Zachód,77.55,3,2.35
CASE_185,Płatność,2024-01-06 23:46:14.776788,Klient_32,Online,Zachód,77.55,3,2.35
CASE_185,Wysyłka,2024-01-07 06:43:33.642235200,Klient_32,Online,Zachód,77.55,3,2.35
CASE_185,Dostawa,2024-01-07 20:26:58.987100400,Klient_32,Online,Zachód,77.55,3,2.35
CASE_185,Ocena,2024-01-08 00:38:18.489937200,Klient_32,Online,Zachód,77.55,3,2.35
CASE_186,Złożenie zamówienia,2024-02-13 07:09:00,Klient_99,Sklep,Zachód,304.62,2,0.0
CASE_186,Płatność,2024-02-13 15:30:41.703782400,Klient_99,Sklep,Zachód,304.62,2,0.0
CASE_186,Wysyłka,2024-02-13 20:04:23.081480400,Klient_99,Sklep,Zachód,304.62,2,0.0
CASE_186,Dostawa,2024-02-14 19:39:07.551108,Klient_99,Sklep,Zachód,304.62,2,0.0
CASE_186,Ocena,2024-02-15 02:57:33.240254400,Klient_99,Sklep,Zachód,304.62,2,0.0
CASE_187,Złożenie zamówienia,2024-04-19 06:44:00,Klient_89,Online,Południe,76.74,2,5.12
CASE_187,Płatność,2024-04-19 07:01:35.116699199,Klient_89,Online,Południe,76.74,2,5.12
CASE_187,Wysyłka,2024-04-19 07:43:41.270017200,Klient_89,Online,Południe,76.74,2,5.12
CASE_187,Dostawa,2024-04-19 08:31:32.676237600,Klient_89,Online,Południe,76.74,2,5.12
CASE_187,Ocena,2024-04-19 08:38:11.225628,Klient_89,Online,Południe,76.74,2,5.12
CASE_188,Złożenie zamówienia,2024-01-05 19:39:00,Klient_151,Online,Północ,75.01,4,9.73
CASE_188,Płatność,2024-01-05 21:29:48.742371600,Klient_151,Online,Północ,75.01,4,9.73
CASE_188,Wysyłka,2024-01-06 02:40:04.011477599,Klient_151,Online,Północ,75.01,4,9.73
CASE_188,Dostawa,2024-01-06 08:15:36.511797600,Klient_151,Online,Północ,75.01,4,9.73
CASE_188,Ocena,2024-01-06 14:40:54.918771600,Klient_151,Online,Północ,75.01,4,9.73
